Price,Adj Close,Close,High,Low,Open,Volume
Ticker,QBTS,QBTS,QBTS,QBTS,QBTS,QBTS
Datetime,,,,,,
2024-12-11 14:30:00+00:00,4.730000019073486,4.730000019073486,4.980000019073486,4.630000114440918,4.949999809265137,11416083
2024-12-11 14:35:00+00:00,4.289999961853027,4.289999961853027,4.71999979019165,4.25,4.715000152587891,5270527
2024-12-11 14:40:00+00:00,4.235000133514404,4.235000133514404,4.369999885559082,4.21999979019165,4.281599998474121,3654494
2024-12-11 14:45:00+00:00,4.448400020599365,4.448400020599365,4.47760009765625,4.199999809265137,4.230000019073486,3960380
2024-12-11 14:50:00+00:00,4.400000095367432,4.400000095367432,4.460000038146973,4.400000095367432,4.449999809265137,1716948
2024-12-11 14:55:00+00:00,4.25,4.25,4.409999847412109,4.25,4.40500020980835,1458697
2024-12-11 15:00:00+00:00,4.127200126647949,4.127200126647949,4.260000228881836,4.099999904632568,4.255000114440918,2553825
2024-12-11 15:05:00+00:00,3.994999885559082,3.994999885559082,4.130000114440918,3.940000057220459,4.121500015258789,3625865
2024-12-11 15:10:00+00:00,4.078100204467773,4.078100204467773,4.099999904632568,3.809999942779541,3.9900999069213867,3108349
2024-12-11 15:15:00+00:00,3.9361000061035156,3.9361000061035156,4.079500198364258,3.9100000858306885,4.074999809265137,1302137
2024-12-11 15:20:00+00:00,3.8111000061035156,3.8111000061035156,3.940000057220459,3.75,3.938199996948242,2842165
2024-12-11 15:25:00+00:00,3.958199977874756,3.958199977874756,4.010000228881836,3.7899999618530273,3.8117001056671143,2044392
2024-12-11 15:30:00+00:00,4.0,4.0,4.039999961853027,3.9200000762939453,3.9588000774383545,1201587
2024-12-11 15:35:00+00:00,3.859999895095825,3.859999895095825,4.0,3.8499999046325684,3.9981000423431396,1035302
2024-12-11 15:40:00+00:00,3.950000047683716,3.950000047683716,3.950000047683716,3.7799999713897705,3.859999895095825,1659764
2024-12-11 15:45:00+00:00,3.9899001121520996,3.9899001121520996,4.0,3.9210000038146973,3.9500999450683594,698841
2024-12-11 15:50:00+00:00,4.018499851226807,4.018499851226807,4.050000190734863,3.960099935531616,3.9809999465942383,845127
2024-12-11 15:55:00+00:00,4.014999866485596,4.014999866485596,4.070000171661377,3.9700000286102295,4.012899875640869,771097
2024-12-11 16:00:00+00:00,4.039899826049805,4.039899826049805,4.070000171661377,3.990000009536743,4.014999866485596,903703
2024-12-11 16:05:00+00:00,4.079899787902832,4.079899787902832,4.079999923706055,4.019999980926514,4.034999847412109,594566
2024-12-11 16:10:00+00:00,4.042200088500977,4.042200088500977,4.110000133514404,4.03000020980835,4.070099830627441,961237
2024-12-11 16:15:00+00:00,4.144999980926514,4.144999980926514,4.190000057220459,4.019999980926514,4.041200160980225,777136
2024-12-11 16:20:00+00:00,4.079999923706055,4.079999923706055,4.190999984741211,4.070000171661377,4.149899959564209,793576
2024-12-11 16:25:00+00:00,4.019999980926514,4.019999980926514,4.110000133514404,4.0,4.085000038146973,885926
2024-12-11 16:30:00+00:00,4.011000156402588,4.011000156402588,4.019999980926514,3.990000009536743,4.017099857330322,663045
2024-12-11 16:35:00+00:00,4.043000221252441,4.043000221252441,4.059899806976318,4.0,4.010000228881836,658744
2024-12-11 16:40:00+00:00,4.074999809265137,4.074999809265137,4.099999904632568,4.0,4.047399997711182,811797
2024-12-11 16:45:00+00:00,4.099899768829346,4.099899768829346,4.159999847412109,4.078400135040283,4.078400135040283,928406
2024-12-11 16:50:00+00:00,4.09499979019165,4.09499979019165,4.110000133514404,4.050000190734863,4.099299907684326,596695
2024-12-11 16:55:00+00:00,3.9700000286102295,3.9700000286102295,4.099999904632568,3.950000047683716,4.099999904632568,953895
2024-12-11 17:00:00+00:00,3.9900999069213867,3.9900999069213867,4.0,3.9600000381469727,3.9649999141693115,402266
2024-12-11 17:05:00+00:00,4.019999980926514,4.019999980926514,4.03000020980835,3.990000009536743,3.997999906539917,285656
2024-12-11 17:10:00+00:00,4.03879976272583,4.03879976272583,4.039999961853027,4.0,4.014999866485596,358900
2024-12-11 17:15:00+00:00,4.019899845123291,4.019899845123291,4.0395002365112305,4.0,4.03877592086792,312946
